fdate,mgrsizeq,doubleq,weights
30sep2018,5,16,.017855719
30sep2018,5,17,.019554846
30sep2018,5,18,.015302119
30sep2018,5,19,.014562223
30sep2018,5,20,.010583226
30sep2018,5,21,.37972823
30sep2018,5,22,.21682264
30sep2018,5,23,.11900636
30sep2018,5,24,.11308346
30sep2018,5,25,.063823842
30sep2018,6,1,.000078947582
30sep2018,6,2,.00005085317
30sep2018,6,3,.00012740164
30sep2018,6,4,.00016571538
30sep2018,6,5,.00037576823
30sep2018,6,6,.00052020664
30sep2018,6,7,.00080945471
30sep2018,6,8,.0015807123
30sep2018,6,9,.0015344559
30sep2018,6,10,.0016895593
30sep2018,6,11,.0036264523
30sep2018,6,12,.005275547
30sep2018,6,13,.0072918991
30sep2018,6,14,.0061112689
30sep2018,6,15,.0058407178
30sep2018,6,16,.016116524
30sep2018,6,17,.020319577
30sep2018,6,18,.016910272
30sep2018,6,19,.017081058
30sep2018,6,20,.013020996
30sep2018,6,21,.36731318
30sep2018,6,22,.22156024
30sep2018,6,23,.10264966
30sep2018,6,24,.11585768
30sep2018,6,25,.074091829
30sep2018,7,1,.00011191093
30sep2018,7,2,.000058770231
30sep2018,7,3,.00014774947
30sep2018,7,4,.00015578118
30sep2018,7,5,.00020540117
30sep2018,7,6,.00076786027
30sep2018,7,7,.00097900897
30sep2018,7,8,.0012710576
30sep2018,7,9,.001258766
30sep2018,7,10,.0013836382
30sep2018,7,11,.0045528766
30sep2018,7,12,.0054960991
30sep2018,7,13,.0064979619
30sep2018,7,14,.0047423844
30sep2018,7,15,.0039302264
30sep2018,7,16,.015340696
30sep2018,7,17,.020306915
30sep2018,7,18,.014679053
30sep2018,7,19,.015113397
30sep2018,7,20,.011311331
30sep2018,7,21,.388596
30sep2018,7,22,.22148754
30sep2018,7,23,.10862678
30sep2018,7,24,.11001861
30sep2018,7,25,.062960222
30sep2018,8,1,.000054749391
30sep2018,8,2,.000040853774
30sep2018,8,3,.00008586434
30sep2018,8,4,.00015548895
30sep2018,8,5,.00022954063
30sep2018,8,6,.00067059515
30sep2018,8,7,.0012814861
30sep2018,8,8,.0009860578
30sep2018,8,9,.00090383645
30sep2018,8,10,.0009363569
30sep2018,8,11,.0054440689
30sep2018,8,12,.0052137817
30sep2018,8,13,.0055010505
30sep2018,8,14,.0040777652
30sep2018,8,15,.0033097984
30sep2018,8,16,.026507132
30sep2018,8,17,.024642905
30sep2018,8,18,.014055507
30sep2018,8,19,.013744595
30sep2018,8,20,.012172354
30sep2018,8,21,.41944978
30sep2018,8,22,.23410323
30sep2018,8,23,.096776992
30sep2018,8,24,.087729998
30sep2018,8,25,.041926283
30sep2018,9,1,.00011823958
30sep2018,9,2,.00006034159
30sep2018,9,3,.00010572833
30sep2018,9,4,.00014167017
30sep2018,9,5,.00025692448
30sep2018,9,6,.001005016
30sep2018,9,7,.001241427
30sep2018,9,8,.0019099963
30sep2018,9,9,.0016954747
30sep2018,9,10,.0016272034
30sep2018,9,11,.0052594747
30sep2018,9,12,.0068783821
30sep2018,9,13,.0087265978
30sep2018,9,14,.0061580213
30sep2018,9,15,.0052841683
30sep2018,9,16,.018153194
30sep2018,9,17,.025335602
30sep2018,9,18,.019263899
30sep2018,9,19,.017950958
30sep2018,9,20,.01241087
30sep2018,9,21,.38162601
30sep2018,9,22,.20607388
30sep2018,9,23,.10875824
30sep2018,9,24,.10989775
30sep2018,9,25,.060060963
30sep2018,10,1,.00013307492
30sep2018,10,2,.000083038773
30sep2018,10,3,.00012315864
30sep2018,10,4,.0001655401
30sep2018,10,5,.00026874378
30sep2018,10,6,.00078208704
30sep2018,10,7,.00085882074
30sep2018,10,8,.0013176285
30sep2018,10,9,.0012922285
30sep2018,10,10,.0012103824
30sep2018,10,11,.0043104333
30sep2018,10,12,.0055573559
30sep2018,10,13,.0071379938
30sep2018,10,14,.0052547809
30sep2018,10,15,.0046704556
30sep2018,10,16,.019432407
30sep2018,10,17,.024453491
30sep2018,10,18,.019312594
30sep2018,10,19,.019191952
30sep2018,10,20,.014085612
30sep2018,10,21,.37947488
30sep2018,10,22,.20965298
30sep2018,10,23,.11053305
30sep2018,10,24,.10948662
30sep2018,10,25,.061210722
31dec2018,1,1,.00088244485
31dec2018,1,2,.00060714508
31dec2018,1,3,.00087825354
31dec2018,1,4,.0013762653
31dec2018,1,5,.0014134262
31dec2018,1,6,.0045772237
31dec2018,1,7,.0047453842
31dec2018,1,8,.0055598123
31dec2018,1,9,.0051284255
31dec2018,1,10,.0051300502
31dec2018,1,11,.016583592
31dec2018,1,12,.015543056
31dec2018,1,13,.012320532
31dec2018,1,14,.011675368
31dec2018,1,15,.010854691
31dec2018,1,16,.038972747
31dec2018,1,17,.035001237
31dec2018,1,18,.026967566
31dec2018,1,19,.027277293
31dec2018,1,20,.022167644
31dec2018,1,21,.30131891
31dec2018,1,22,.1947048
31dec2018,1,23,.10481812
31dec2018,1,24,.093298651
31dec2018,1,25,.058197357
31dec2018,2,1,.00012141535
31dec2018,2,2,.000079025893
31dec2018,2,3,.0001748021
31dec2018,2,4,.00019419132
31dec2018,2,5,.00034537286
31dec2018,2,6,.0012669808
31dec2018,2,7,.0015706427
31dec2018,2,8,.0015884634
31dec2018,2,9,.0013413387
31dec2018,2,10,.0016853804
31dec2018,2,11,.006654954
31dec2018,2,12,.0073315571
31dec2018,2,13,.0068551572
31dec2018,2,14,.0062164413
31dec2018,2,15,.0062981537
31dec2018,2,16,.027461849
31dec2018,2,17,.030339846
31dec2018,2,18,.022923967
31dec2018,2,19,.021948395
31dec2018,2,20,.019170756
31dec2018,2,21,.32178867
31dec2018,2,22,.23138939
31dec2018,2,23,.11537945
31dec2018,2,24,.10994434
31dec2018,2,25,.057929456
31dec2018,3,1,.000087525463
31dec2018,3,2,.000040146173
31dec2018,3,3,.000073844189
31dec2018,3,4,.000096942051
31dec2018,3,5,.00017842186
31dec2018,3,6,.00057072088
31dec2018,3,7,.00078646216
31dec2018,3,8,.00098877749
31dec2018,3,9,.00091624883
31dec2018,3,10,.0012217285
31dec2018,3,11,.0036233263
31dec2018,3,12,.0037840218
31dec2018,3,13,.0044632894
31dec2018,3,14,.0038715512
31dec2018,3,15,.0041595101
31dec2018,3,16,.019133082
31dec2018,3,17,.019699026
31dec2018,3,18,.01776937
31dec2018,3,19,.014928098
31dec2018,3,20,.011567692
31dec2018,3,21,.35487109
31dec2018,3,22,.22970228
31dec2018,3,23,.10257775
31dec2018,3,24,.12306819
31dec2018,3,25,.081820913
31dec2018,4,1,.000055134315
31dec2018,4,2,.00002462163
31dec2018,4,3,.0000612726
31dec2018,4,4,.000090437163
31dec2018,4,5,.00018997988
31dec2018,4,6,.00062412181
31dec2018,4,7,.00073927513
31dec2018,4,8,.0012165249
31dec2018,4,9,.00098944118
31dec2018,4,10,.0011641895
31dec2018,4,11,.0044122939
31dec2018,4,12,.0050899643
31dec2018,4,13,.0056542107
31dec2018,4,14,.0042297333
31dec2018,4,15,.0044205738
31dec2018,4,16,.019993067
31dec2018,4,17,.022913013
31dec2018,4,18,.019383136
31dec2018,4,19,.02022388
31dec2018,4,20,.012942498
31dec2018,4,21,.33540854
31dec2018,4,22,.23077816
31dec2018,4,23,.11940058
31dec2018,4,24,.12359544
31dec2018,4,25,.066399887
31dec2018,5,1,.000085491789
31dec2018,5,2,.000056907968
31dec2018,5,3,.0001083134
31dec2018,5,4,.00016422558
31dec2018,5,5,.00022546931
31dec2018,5,6,.00065147737
31dec2018,5,7,.00078748708
31dec2018,5,8,.0013521435
31dec2018,5,9,.0010807186
31dec2018,5,10,.0011023534
31dec2018,5,11,.0041195909
31dec2018,5,12,.004521505
31dec2018,5,13,.0053597945
31dec2018,5,14,.0039527589
31dec2018,5,15,.0029649579
31dec2018,5,16,.01732019
31dec2018,5,17,.019187234
31dec2018,5,18,.015064088
31dec2018,5,19,.013874251
31dec2018,5,20,.0095900157
31dec2018,5,21,.37710536
31dec2018,5,22,.22393847
31dec2018,5,23,.1217015
31dec2018,5,24,.11540063
31dec2018,5,25,.060285065
31dec2018,6,1,.000049383929
31dec2018,6,2,.00005277984
31dec2018,6,3,.00010900354
31dec2018,6,4,.00016138803
31dec2018,6,5,.00027560422
31dec2018,6,6,.00041887752
31dec2018,6,7,.00074680243
31dec2018,6,8,.0014431784
31dec2018,6,9,.0014812694
31dec2018,6,10,.0013497814
31dec2018,6,11,.0034010429
31dec2018,6,12,.0050659897
31dec2018,6,13,.0070069083
31dec2018,6,14,.0057742689
31dec2018,6,15,.0050140866
31dec2018,6,16,.01602144
31dec2018,6,17,.019866992
31dec2018,6,18,.017113319
31dec2018,6,19,.016590094
31dec2018,6,20,.011081786
31dec2018,6,21,.36311534
31dec2018,6,22,.23020795
31dec2018,6,23,.10315554
31dec2018,6,24,.12104562
31dec2018,6,25,.069451571
31dec2018,7,1,.000067146771
31dec2018,7,2,.000049183906
31dec2018,7,3,.00011655303
31dec2018,7,4,.00013176184
31dec2018,7,5,.00014103328
31dec2018,7,6,.0006383328
31dec2018,7,7,.00084208685
31dec2018,7,8,.0011382848
31dec2018,7,9,.0011359514
31dec2018,7,10,.0010861462
31dec2018,7,11,.0039678393
31dec2018,7,12,.0047882916
31dec2018,7,13,.005764287
31dec2018,7,14,.0042553633
31dec2018,7,15,.0033168544
31dec2018,7,16,.01510963
31dec2018,7,17,.019726517
31dec2018,7,18,.014479082
31dec2018,7,19,.013961345
31dec2018,7,20,.0091885645
31dec2018,7,21,.38366371
31dec2018,7,22,.23322387
31dec2018,7,23,.11043428
31dec2018,7,24,.11409165
31dec2018,7,25,.058682248
31dec2018,8,1,.000023914828
31dec2018,8,2,.00003139328
31dec2018,8,3,.000066094464
31dec2018,8,4,.000079389465
31dec2018,8,5,.00017307489
31dec2018,8,6,.00052946032
31dec2018,8,7,.0010539991
31dec2018,8,8,.00083995896
31dec2018,8,9,.00084373512
31dec2018,8,10,.00066752866
31dec2018,8,11,.0054349243
31dec2018,8,12,.0048475331
31dec2018,8,13,.0050578243
31dec2018,8,14,.0035282206
31dec2018,8,15,.0030127363
31dec2018,8,16,.025634214
31dec2018,8,17,.023023432
31dec2018,8,18,.013993571
31dec2018,8,19,.013286327
31dec2018,8,20,.010492305
31dec2018,8,21,.42246491
31dec2018,8,22,.24491079
31dec2018,8,23,.098116979
31dec2018,8,24,.085171685
31dec2018,8,25,.036715996
31dec2018,9,1,.000074101335
31dec2018,9,2,.00004553757
31dec2018,9,3,.000084809079
31dec2018,9,4,.00011500039
31dec2018,9,5,.00015358831
31dec2018,9,6,.00083119672
31dec2018,9,7,.0010440387
31dec2018,9,8,.0017258888
31dec2018,9,9,.0015353204
31dec2018,9,10,.0012763903
31dec2018,9,11,.0047964049
31dec2018,9,12,.0062976917
31dec2018,9,13,.0078575574
31dec2018,9,14,.0056663407
31dec2018,9,15,.0044711493
31dec2018,9,16,.017409319
31dec2018,9,17,.024436442
31dec2018,9,18,.019390732
31dec2018,9,19,.017206095
31dec2018,9,20,.010581056
31dec2018,9,21,.37729874
31dec2018,9,22,.21725486
31dec2018,9,23,.11144947
31dec2018,9,24,.11130514
31dec2018,9,25,.057693072
31dec2018,10,1,.000091274225
31dec2018,10,2,.000066875989
31dec2018,10,3,.000094282295
31dec2018,10,4,.00013611764
31dec2018,10,5,.00015188607
31dec2018,10,6,.00060766371
31dec2018,10,7,.00070316996
31dec2018,10,8,.0011758336
31dec2018,10,9,.0010921934
31dec2018,10,10,.00090145698
31dec2018,10,11,.0039896118
31dec2018,10,12,.0050822077
31dec2018,10,13,.0063996622
31dec2018,10,14,.0048366459
31dec2018,10,15,.0040008947
31dec2018,10,16,.018696235
31dec2018,10,17,.023677459
31dec2018,10,18,.019314794
31dec2018,10,19,.018411493
31dec2018,10,20,.012068969
31dec2018,10,21,.37648499
31dec2018,10,22,.2181246
31dec2018,10,23,.11301286
31dec2018,10,24,.11132804
31dec2018,10,25,.059550788
31mar2019,1,1,.00085418089
31mar2019,1,2,.00063680974
31mar2019,1,3,.0007833243
31mar2019,1,4,.0012015208
31mar2019,1,5,.0019569355
31mar2019,1,6,.0034975305
31mar2019,1,7,.003756393
31mar2019,1,8,.0037474586
31mar2019,1,9,.0045776553
31mar2019,1,10,.0050643655
31mar2019,1,11,.012095912
31mar2019,1,12,.013193488
31mar2019,1,13,.012477266
31mar2019,1,14,.010018638
31mar2019,1,15,.010378975
31mar2019,1,16,.034934912
31mar2019,1,17,.037199486
31mar2019,1,18,.02959303
31mar2019,1,19,.022420188
31mar2019,1,20,.019778626
31mar2019,1,21,.31254953
31mar2019,1,22,.18899584
31mar2019,1,23,.13004203
31mar2019,1,24,.087767638
31mar2019,1,25,.052478306
31mar2019,2,1,.0001556638
31mar2019,2,2,.00014748715
31mar2019,2,3,.00010477989
31mar2019,2,4,.00018337856
31mar2019,2,5,.00049602904
31mar2019,2,6,.0010418474
31mar2019,2,7,.0011304665
31mar2019,2,8,.0012209413
31mar2019,2,9,.0011872437
31mar2019,2,10,.0018427564
31mar2019,2,11,.0047573424
31mar2019,2,12,.0066250986
31mar2019,2,13,.0082038641
31mar2019,2,14,.0060238559
31mar2019,2,15,.0051317634
31mar2019,2,16,.021852532
31mar2019,2,17,.030761844
31mar2019,2,18,.023427244
31mar2019,2,19,.019063709
31mar2019,2,20,.015112735
31mar2019,2,21,.34689531
31mar2019,2,22,.21684453
31mar2019,2,23,.13729526
31mar2019,2,24,.093112953
31mar2019,2,25,.057381373
31mar2019,3,1,.000087975466
31mar2019,3,2,.000065309061
31mar2019,3,3,.000052299216
31mar2019,3,4,.000097867873
31mar2019,3,5,.00037294775
31mar2019,3,6,.00067305466
31mar2019,3,7,.00060326298
31mar2019,3,8,.0010343705
31mar2019,3,9,.0011801898
31mar2019,3,10,.0014636327
31mar2019,3,11,.0041342778
31mar2019,3,12,.0041304724
31mar2019,3,13,.0057818294
31mar2019,3,14,.0048304987
31mar2019,3,15,.0047416561
31mar2019,3,16,.017624522
31mar2019,3,17,.022683932
31mar2019,3,18,.019916976
31mar2019,3,19,.014651032
31mar2019,3,20,.01338705
31mar2019,3,21,.35370073
31mar2019,3,22,.20980333
31mar2019,3,23,.13348024
31mar2019,3,24,.11649697
31mar2019,3,25,.069005594
31mar2019,4,1,.000097910604
31mar2019,4,2,.000045943023
31mar2019,4,3,.000079027297
31mar2019,4,4,.0001735931
31mar2019,4,5,.00035949951
31mar2019,4,6,.00072684907
31mar2019,4,7,.0007086785
31mar2019,4,8,.001184928
31mar2019,4,9,.0013143858
31mar2019,4,10,.0016700893
31mar2019,4,11,.0041356571
31mar2019,4,12,.0048018144
31mar2019,4,13,.0064569595
31mar2019,4,14,.0042965375
31mar2019,4,15,.0034695084
31mar2019,4,16,.018180456
31mar2019,4,17,.024849175
31mar2019,4,18,.020856651
31mar2019,4,19,.013997865
31mar2019,4,20,.012001388
31mar2019,4,21,.37670961
31mar2019,4,22,.21797876
31mar2019,4,23,.14348285
31mar2019,4,24,.094806328
31mar2019,4,25,.047615569
31mar2019,5,1,.000068422509
31mar2019,5,2,.000052253341
31mar2019,5,3,.00010212723
31mar2019,5,4,.00022105599
31mar2019,5,5,.00043381134
31mar2019,5,6,.00057144364
31mar2019,5,7,.00058951764
31mar2019,5,8,.0013458327
31mar2019,5,9,.0017792333
31mar2019,5,10,.0019719172
31mar2019,5,11,.0033001918
31mar2019,5,12,.0046809646
31mar2019,5,13,.007649363
31mar2019,5,14,.0064117638
31mar2019,5,15,.0047650733
31mar2019,5,16,.01309019
31mar2019,5,17,.022362944
31mar2019,5,18,.020806881
31mar2019,5,19,.015261323
31mar2019,5,20,.012368374
31mar2019,5,21,.34606797
31mar2019,5,22,.19910254
31mar2019,5,23,.15049259
31mar2019,5,24,.1311114
31mar2019,5,25,.055392865
31mar2019,6,1,.000038150069
31mar2019,6,2,.000029633788
31mar2019,6,3,.000051126295
31mar2019,6,4,.000088539164
31mar2019,6,5,.00013778078
31mar2019,6,6,.00053292938
31mar2019,6,7,.00045683523
31mar2019,6,8,.00047553555
31mar2019,6,9,.00081026217
31mar2019,6,10,.00085376186
31mar2019,6,11,.0030348224
31mar2019,6,12,.0039854818
31mar2019,6,13,.00504321
31mar2019,6,14,.0035522028
31mar2019,6,15,.0028560355
31mar2019,6,16,.016071793
31mar2019,6,17,.028180568
31mar2019,6,18,.016151249
31mar2019,6,19,.011592046
31mar2019,6,20,.0098421574
31mar2019,6,21,.38695452
31mar2019,6,22,.23037633
31mar2019,6,23,.13403462
31mar2019,6,24,.094129138
31mar2019,6,25,.050721269
31mar2019,7,1,.000044865006
31mar2019,7,2,.000022086881
31mar2019,7,3,.000033374745
31mar2019,7,4,.000085097279
31mar2019,7,5,.00018650549
31mar2019,7,6,.00052743114
31mar2019,7,7,.00046387257
31mar2019,7,8,.00076404604
31mar2019,7,9,.0010280967
31mar2019,7,10,.0011909014
31mar2019,7,11,.0030041235
31mar2019,7,12,.0037392441
31mar2019,7,13,.0050830315
31mar2019,7,14,.0041672396
31mar2019,7,15,.0027286746
31mar2019,7,16,.015365268
31mar2019,7,17,.022277489
31mar2019,7,18,.016041402
31mar2019,7,19,.011825651
31mar2019,7,20,.0078867311
31mar2019,7,21,.40700293
31mar2019,7,22,.21874164
31mar2019,7,23,.14846809
31mar2019,7,24,.08951553
31mar2019,7,25,.03980666
31mar2019,8,1,.000063930187
31mar2019,8,2,.00007075326
31mar2019,8,3,.00007149874
31mar2019,8,4,.000095091949
31mar2019,8,5,.00022191723
31mar2019,8,6,.0006828818
31mar2019,8,7,.00073422946
31mar2019,8,8,.00079603313
31mar2019,8,9,.00099066505
31mar2019,8,10,.0010615004
31mar2019,8,11,.0028644423
31mar2019,8,12,.0039515872
31mar2019,8,13,.0048632864
31mar2019,8,14,.0034937877
31mar2019,8,15,.0034822901
31mar2019,8,16,.015148418
31mar2019,8,17,.020973785
31mar2019,8,18,.016095655
31mar2019,8,19,.01125261
31mar2019,8,20,.0084016351
31mar2019,8,21,.40946645
31mar2019,8,22,.2158035
31mar2019,8,23,.14030096
31mar2019,8,24,.095446169
31mar2019,8,25,.043666925
31mar2019,9,1,.00009238207
31mar2019,9,2,.000070900212
31mar2019,9,3,.000083651896
31mar2019,9,4,.00013280136
31mar2019,9,5,.00024286236
31mar2019,9,6,.00071185763
31mar2019,9,7,.00049483421
31mar2019,9,8,.00097665749
31mar2019,9,9,.0010858475
31mar2019,9,10,.0014478524
31mar2019,9,11,.0037688776
31mar2019,9,12,.0044802907
31mar2019,9,13,.0068374854
31mar2019,9,14,.0051149568
31mar2019,9,15,.0040514753
31mar2019,9,16,.016310528
31mar2019,9,17,.025994746
31mar2019,9,18,.023562498
31mar2019,9,19,.016008431
31mar2019,9,20,.011388264
31mar2019,9,21,.38223562
31mar2019,9,22,.20422138
31mar2019,9,23,.14450477
31mar2019,9,24,.10062765
31mar2019,9,25,.045553405
31mar2019,10,1,.00011769927
31mar2019,10,2,.000062217012
31mar2019,10,3,.000083422987
31mar2019,10,4,.00014939973
31mar2019,10,5,.0003509119
31mar2019,10,6,.0010357037
31mar2019,10,7,.00086299743
31mar2019,10,8,.0017022419
31mar2019,10,9,.0018925256
31mar2019,10,10,.0021897214
31mar2019,10,11,.0049127014
31mar2019,10,12,.0069978787
31mar2019,10,13,.010672658
31mar2019,10,14,.0076488685
31mar2019,10,15,.0050265091
31mar2019,10,16,.017832208
31mar2019,10,17,.031014867
31mar2019,10,18,.026913235
31mar2019,10,19,.017899819
31mar2019,10,20,.011415941
31mar2019,10,21,.37105766
31mar2019,10,22,.20457126
31mar2019,10,23,.13846157
31mar2019,10,24,.095582142
31mar2019,10,25,.041545823
30jun2019,1,1,.000796718
30jun2019,1,2,.00059045799
30jun2019,1,3,.00076365576
30jun2019,1,4,.0011458464
30jun2019,1,5,.0014556688
30jun2019,1,6,.0033154306
30jun2019,1,7,.0039231251
30jun2019,1,8,.0034729529
30jun2019,1,9,.004486843
30jun2019,1,10,.0044447896
30jun2019,1,11,.01312148
30jun2019,1,12,.013481352
30jun2019,1,13,.012327958
30jun2019,1,14,.0094900792
30jun2019,1,15,.0094918823
30jun2019,1,16,.035872422
30jun2019,1,17,.037221592
30jun2019,1,18,.028380804
30jun2019,1,19,.022171374
30jun2019,1,20,.018810501
30jun2019,1,21,.31510952
30jun2019,1,22,.19558035
30jun2019,1,23,.12940751
30jun2019,1,24,.082369104
30jun2019,1,25,.052768599
30jun2019,2,1,.00011540976
30jun2019,2,2,.00015323133
30jun2019,2,3,.00010871832
30jun2019,2,4,.00018851296
30jun2019,2,5,.00036144347
30jun2019,2,6,.0010763163
30jun2019,2,7,.0011981608
30jun2019,2,8,.0011544592
30jun2019,2,9,.001143332
30jun2019,2,10,.0015264542
30jun2019,2,11,.0052019092
30jun2019,2,12,.0067795157
30jun2019,2,13,.0078351386
30jun2019,2,14,.0056771738
30jun2019,2,15,.0045223841
30jun2019,2,16,.023408534
30jun2019,2,17,.031430505
30jun2019,2,18,.022745043
30jun2019,2,19,.018877542
30jun2019,2,20,.014292011
30jun2019,2,21,.34659812
30jun2019,2,22,.22252598
30jun2019,2,23,.13661692
30jun2019,2,24,.089745633
30jun2019,2,25,.056717519
30jun2019,3,1,.000066878216
30jun2019,3,2,.000059378835
30jun2019,3,3,.000042677908
30jun2019,3,4,.00009245555
30jun2019,3,5,.0002559142
30jun2019,3,6,.00060225732
30jun2019,3,7,.00060199434
30jun2019,3,8,.00094775896
30jun2019,3,9,.0011473455
30jun2019,3,10,.0011662125
30jun2019,3,11,.0041832011
30jun2019,3,12,.0040744841
30jun2019,3,13,.0055137211
30jun2019,3,14,.0044860411
30jun2019,3,15,.0041542477
30jun2019,3,16,.01872864
30jun2019,3,17,.022778025
30jun2019,3,18,.018895866
30jun2019,3,19,.0141291
30jun2019,3,20,.012462542
30jun2019,3,21,.3588897
30jun2019,3,22,.21193857
30jun2019,3,23,.13280353
30jun2019,3,24,.11378794
30jun2019,3,25,.068191499
30jun2019,4,1,.000082815313
30jun2019,4,2,.000045492536
30jun2019,4,3,.000074396761
30jun2019,4,4,.00016203694
30jun2019,4,5,.00028627476
30jun2019,4,6,.00068548374
30jun2019,4,7,.00070747023
30jun2019,4,8,.0011126215
30jun2019,4,9,.0012894622
30jun2019,4,10,.0014665807
30jun2019,4,11,.0042695301
30jun2019,4,12,.0047507142
30jun2019,4,13,.0061826762
30jun2019,4,14,.0041553839
30jun2019,4,15,.0032753535
30jun2019,4,16,.019278504
30jun2019,4,17,.024671091
30jun2019,4,18,.020334719
30jun2019,4,19,.013777168
30jun2019,4,20,.011390669
30jun2019,4,21,.37792024
30jun2019,4,22,.2188209
30jun2019,4,23,.14578658
30jun2019,4,24,.09067326
30jun2019,4,25,.04880058
30jun2019,5,1,.000045066488
30jun2019,5,2,.000047510151
30jun2019,5,3,.00009418733
30jun2019,5,4,.00020164881
30jun2019,5,5,.00032692976
30jun2019,5,6,.00052800227
30jun2019,5,7,.0005747641
30jun2019,5,8,.0012538618
30jun2019,5,9,.0016507374
30jun2019,5,10,.0016665583
30jun2019,5,11,.0033126983
30jun2019,5,12,.0046798512
30jun2019,5,13,.0075723953
30jun2019,5,14,.0062070563
30jun2019,5,15,.0043312791
30jun2019,5,16,.013309814
30jun2019,5,17,.022426264
30jun2019,5,18,.020311331
30jun2019,5,19,.015101918
30jun2019,5,20,.011642784
30jun2019,5,21,.3510364
30jun2019,5,22,.20254999
30jun2019,5,23,.15033115
30jun2019,5,24,.12621385
30jun2019,5,25,.054583967
30jun2019,6,1,.000057420948
30jun2019,6,2,.000033882465
30jun2019,6,3,.000047360998
30jun2019,6,4,.000058571299
30jun2019,6,5,.00010763646
30jun2019,6,6,.00038464429
30jun2019,6,7,.00047311082
30jun2019,6,8,.00043878995
30jun2019,6,9,.0007651964
30jun2019,6,10,.0005891957
30jun2019,6,11,.003142301
30jun2019,6,12,.0039885701
30jun2019,6,13,.005054561
30jun2019,6,14,.0034557329
30jun2019,6,15,.0025599515
30jun2019,6,16,.017726198
30jun2019,6,17,.029835442
30jun2019,6,18,.015666855
30jun2019,6,19,.012065903
30jun2019,6,20,.008785734
30jun2019,6,21,.38711914
30jun2019,6,22,.23769365
30jun2019,6,23,.13412797
30jun2019,6,24,.087673239
30jun2019,6,25,.048148964
30jun2019,7,1,.000036891099
30jun2019,7,2,.000019984698
30jun2019,7,3,.000029501689
30jun2019,7,4,.00007179923
30jun2019,7,5,.0001341873
30jun2019,7,6,.00045329303
30jun2019,7,7,.00046857813
30jun2019,7,8,.00070595829
30jun2019,7,9,.00096278545
30jun2019,7,10,.00096230267
30jun2019,7,11,.0030445787
30jun2019,7,12,.0036465193
30jun2019,7,13,.0047723181
30jun2019,7,14,.0038357084
30jun2019,7,15,.0025513102
30jun2019,7,16,.015792394
30jun2019,7,17,.021888832
30jun2019,7,18,.01549653
30jun2019,7,19,.011904977
30jun2019,7,20,.0072470764
30jun2019,7,21,.41281804
30jun2019,7,22,.22220412
30jun2019,7,23,.14921474
30jun2019,7,24,.080682121
30jun2019,7,25,.041055493
30jun2019,8,1,.00006119757
30jun2019,8,2,.000075071577
30jun2019,8,3,.000077381992
30jun2019,8,4,.000078429111
30jun2019,8,5,.00017145876
30jun2019,8,6,.00070356298
30jun2019,8,7,.0007375016
30jun2019,8,8,.00076472468
30jun2019,8,9,.00093945919
30jun2019,8,10,.00091826136
30jun2019,8,11,.0029303196
30jun2019,8,12,.0039774557
30jun2019,8,13,.0046561016
30jun2019,8,14,.0034319051
30jun2019,8,15,.0031401766
30jun2019,8,16,.015402557
30jun2019,8,17,.02030641
30jun2019,8,18,.015789291
30jun2019,8,19,.010902974
30jun2019,8,20,.0081536788
30jun2019,8,21,.41534907
30jun2019,8,22,.21740001
30jun2019,8,23,.14104894
30jun2019,8,24,.089142688
30jun2019,8,25,.043841388
30jun2019,9,1,.000088486107
30jun2019,9,2,.000078043835
30jun2019,9,3,.000080235819
30jun2019,9,4,.00012438255
30jun2019,9,5,.00019506898
30jun2019,9,6,.00060966169
30jun2019,9,7,.00052144239
30jun2019,9,8,.0009145154
30jun2019,9,9,.0010299782
30jun2019,9,10,.0011700839
30jun2019,9,11,.0037378492
30jun2019,9,12,.0043680477
30jun2019,9,13,.006501988
30jun2019,9,14,.0047963252
30jun2019,9,15,.0035238224
30jun2019,9,16,.017003896
30jun2019,9,17,.025595365
30jun2019,9,18,.022641856
30jun2019,9,19,.015924092
30jun2019,9,20,.010683184
30jun2019,9,21,.38645485
30jun2019,9,22,.20658539
30jun2019,9,23,.1451534
30jun2019,9,24,.095856562
30jun2019,9,25,.046361424
30jun2019,10,1,.00010176235
30jun2019,10,2,.000081569284
30jun2019,10,3,.000086253385
30jun2019,10,4,.00013592704
30jun2019,10,5,.00023919751
30jun2019,10,6,.00097739603
30jun2019,10,7,.00094929646
30jun2019,10,8,.0016401168
30jun2019,10,9,.00185613
30jun2019,10,10,.0018964197
30jun2019,10,11,.0049830922
30jun2019,10,12,.0072523328
30jun2019,10,13,.010442534
30jun2019,10,14,.0073059513
30jun2019,10,15,.0048284498
30jun2019,10,16,.01891193
30jun2019,10,17,.031046361
30jun2019,10,18,.026165601
30jun2019,10,19,.017731182
30jun2019,10,20,.010745344
30jun2019,10,21,.37640905
30jun2019,10,22,.20578316
30jun2019,10,23,.1383117
30jun2019,10,24,.089903563
30jun2019,10,25,.04221569
30sep2019,1,1,.00095617259
30sep2019,1,2,.00075497082
30sep2019,1,3,.00089062675
30sep2019,1,4,.0011293126
30sep2019,1,5,.0016643957
30sep2019,1,6,.0044590556
30sep2019,1,7,.0053691273
30sep2019,1,8,.0041628489
30sep2019,1,9,.0055512795
30sep2019,1,10,.0052147419
30sep2019,1,11,.017866708
30sep2019,1,12,.01645657
30sep2019,1,13,.013264928
